gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CCDC117	1.60253297042562e-16	0.446918133860941	0.225	0.157	3.17141274847229e-12
SSNA1	1.61763278523729e-16	0.236937373160558	0.429	0.331	3.2012952819846e-12
DNAJB2	1.62503996043773e-16	0.374177446908831	0.219	0.15	3.21595408170627e-12
CEP295	1.62818946507368e-16	0.604990576145503	0.13	0.078	3.22218695138081e-12
MAP2K2	1.70911606792627e-16	0.195329267673955	0.423	0.319	3.38234069842609e-12
ATAD2	1.79015857632164e-16	0.721073920897903	0.179	0.12	3.54272382254053e-12
ACTR3	1.85745137913783e-16	0.207829608477392	0.708	0.599	3.67589627931376e-12
TFPT	1.97246373621851e-16	0.513162882986834	0.178	0.118	3.90350573397644e-12
CCND3	1.98012312048996e-16	-0.48769214202822	0.414	0.464	3.91866365544964e-12
TRAF2	2.10185111733772e-16	0.508374562517045	0.167	0.109	4.15956336121135e-12
SKA3	2.14122008515058e-16	1.15998334837477	0.071	0.034	4.237474548513e-12
DNAJC2	2.23569388571634e-16	0.34086535848327	0.314	0.235	4.42443819983263e-12
NDUFB6	2.27607651737223e-16	0.198625984716207	0.382	0.286	4.50435542787965e-12
CSK	2.44143267321876e-16	0.250285386755103	0.59	0.48	4.83159526029993e-12
HTRA2	2.59073301458864e-16	0.459060093900236	0.197	0.134	5.12706063587093e-12
PSMB3	2.59342656427095e-16	0.217166741573273	0.58	0.471	5.13239117069221e-12
ANXA5	2.71553151225646e-16	0.314308771880368	0.579	0.481	5.37403686275554e-12
YWHAB	2.75831187886198e-16	0.180738363787422	0.888	0.81	5.45869920826785e-12
MPDU1	2.80928648570028e-16	0.356179503015052	0.249	0.178	5.55957795520085e-12
RPL26L1	2.83683560094499e-16	0.452595574744483	0.166	0.107	5.61409765427014e-12
MUC12	2.95044066593106e-16	0.810511516339266	0.077	0.038	5.83892207787757e-12
NDUFA8	3.00096544027832e-16	0.415825309115484	0.212	0.147	5.9389106063108e-12
SMIM12	3.01381253850741e-16	0.363948146063267	0.258	0.186	5.96433501370616e-12
CCL3L1	3.07323816799115e-16	0.847771688402528	0.056	0.024	6.08193833445448e-12
CHMP4B	3.09514781236106e-16	0.27671716490565	0.37	0.281	6.12529752066254e-12
MRPL22	3.19973167643873e-16	0.30482953183549	0.28	0.203	6.33226898767225e-12
DEPDC1	3.36593473814283e-16	1.26300641961502	0.062	0.028	6.66118484678466e-12
COCH	3.47686308126698e-16	1.34134578919194	0.038	0.012	6.88071203782736e-12
DNAJC7	3.51962807680536e-16	0.296549893759139	0.334	0.251	6.96534396399782e-12
C11orf98	3.56156034974452e-16	0.315402574563793	0.287	0.209	7.0483279321444e-12
CAVIN3	3.61000622385331e-16	1.18302869256907	0.078	0.04	7.1442023170057e-12
PARPBP	3.71619985969679e-16	1.17083874807666	0.074	0.036	7.35435952233996e-12
NME1	3.80638483588877e-16	0.624397717516334	0.134	0.082	7.53283559022388e-12
PSMC4	3.81243695507705e-16	0.275042786168202	0.394	0.304	7.54481273409748e-12
VPS72	4.01722486416853e-16	0.40751152573126	0.207	0.142	7.95008800618953e-12
ATP5MC1	4.01990258003932e-16	0.249539440113812	0.321	0.236	7.95538720589781e-12
GPR180	4.04354612777433e-16	0.718185353207075	0.088	0.047	8.00217778686541e-12
SEC13	4.08611652268702e-16	0.247620362652853	0.4	0.31	8.08642459839762e-12
FAM111A	4.13777428808421e-16	0.433599962103681	0.264	0.194	8.18865531611866e-12
NUPL2	4.23075346317816e-16	0.396154804723635	0.195	0.133	8.37266110362958e-12
DPM2	4.29877908273046e-16	0.384949939498203	0.184	0.122	8.50728380472358e-12
CTLA4	4.49836334547012e-16	0.280594213301349	0.486	0.391	8.90226106068537e-12
PIGX	4.52192256317923e-16	0.509455497907994	0.155	0.099	8.9488847525317e-12
MRPS34	4.52683212699426e-16	0.239679576414868	0.379	0.287	8.95860077932163e-12
TMEM70	4.57669568503719e-16	0.336502519145878	0.289	0.212	9.0572807606886e-12
MRPL17	4.609749802725e-16	0.416906253725397	0.172	0.113	9.12269485959278e-12
TAF1D	4.62204136986737e-16	0.247150161405774	0.568	0.468	9.14701987096753e-12
CALM3	4.78141644173804e-16	0.264594583619098	0.608	0.519	9.46242313819958e-12
PTGIR	4.8066836110049e-16	1.37217760649358	0.05	0.02	9.5124268661787e-12
PHF20L1	4.85802775144078e-16	0.303790864885105	0.338	0.256	9.6140369201013e-12
LAMTOR2	5.03170827193597e-16	0.297156729953731	0.305	0.226	9.95775067016129e-12
MCRIP1	5.03857804524334e-16	0.296596977219603	0.262	0.186	9.97134595153658e-12
ACTG1	5.05210084839512e-16	0.164703304970267	0.958	0.937	9.99810757897394e-12
MRGBP	5.21524420209842e-16	0.565640660990411	0.126	0.076	1.03209682759528e-11
TCF19	5.26432782823825e-16	0.840376637160775	0.099	0.056	1.04181047720835e-11
ETFA	5.30666691660855e-16	0.25805876320813	0.319	0.238	1.05018938279683e-11
OAS2	5.48480330438198e-16	0.472309792960325	0.143	0.089	1.08544257393719e-11
ARL2	5.62547441701235e-16	0.389699669028174	0.186	0.124	1.11328138712674e-11
MRPS35	5.64909867072131e-16	0.320116394534301	0.245	0.174	1.11795662693575e-11
EIF4EBP1	5.69238999780909e-16	0.486704709278866	0.146	0.092	1.12652398056642e-11
PEA15	5.91425017747127e-16	0.41335432850457	0.186	0.125	1.17043011012156e-11
CADM1	5.99356908757848e-16	0.765913113627431	0.113	0.066	1.18612732243178e-11
CENPM	6.16334507094305e-16	0.524528917781572	0.173	0.115	1.21972598953963e-11
PSMC2	6.31979559940773e-16	0.28748652180939	0.33	0.247	1.25068754912279e-11
MIIP	6.43292608182185e-16	0.456018401737255	0.258	0.188	1.27307607159254e-11
YWHAE	6.57248124640315e-16	0.213268682975741	0.487	0.385	1.30069403866318e-11
ZNF831	6.57304582314928e-16	-1.0603268261936	0.1	0.149	1.30080576840124e-11
NOL7	6.70111098517969e-16	0.23090106831123	0.522	0.419	1.32614986396706e-11
CCAR1	6.82255987523624e-16	0.228338076943551	0.354	0.266	1.35018459930925e-11
PDRG1	7.02228912431921e-16	0.721025108939671	0.126	0.077	1.38971101770277e-11
STOML2	7.1308360600404e-16	0.297751384766232	0.282	0.207	1.41119245628199e-11
EMC9	7.2488162621747e-16	0.54611404282579	0.139	0.087	1.43454073828437e-11
TIPARP	7.79507730551957e-16	-0.517706514785906	0.352	0.404	1.54264579876232e-11
FOXM1	7.96708534220619e-16	0.79347674857334	0.089	0.048	1.5766861892226e-11
CENPW	8.07367320982598e-16	0.74520989466942	0.107	0.061	1.59777992822456e-11
FLOT1	8.49707351632916e-16	0.397385020112628	0.26	0.189	1.68157084888154e-11
HLA-DQA1	8.52689074914887e-16	0.477399185228224	0.323	0.25	1.68747167925656e-11
CLTB	9.04385496077328e-16	0.247710133330632	0.464	0.367	1.78977889673703e-11
NUDT21	9.08411403632122e-16	0.290207608157627	0.385	0.298	1.79774616778797e-11
AK6	9.18331102683295e-16	0.334514409920817	0.183	0.122	1.81737725221024e-11
ZNF580	1.0187777560533e-15	0.5181329424797	0.151	0.097	2.01616117922949e-11
AFAP1L2	1.03582835030538e-15	1.26238685739645	0.052	0.022	2.04990430525436e-11
BTG3	1.06663972210025e-15	0.232937891092547	0.455	0.359	2.1108800100364e-11
SMS	1.08434069736425e-15	0.291230567256068	0.299	0.221	2.14591024008386e-11
DYNLRB1	1.15677959743498e-15	0.252282895202314	0.516	0.42	2.28926682332382e-11
AASDHPPT	1.23498742423959e-15	0.293799197950353	0.277	0.202	2.44404011257016e-11
PLK1	1.25849435337161e-15	0.922154083986917	0.087	0.047	2.49056032532241e-11
ATP5PF	1.28935454673043e-15	0.218510573005604	0.575	0.469	2.55163264797952e-11
CPNE3	1.28941298656801e-15	0.252239581419289	0.255	0.182	2.5517483004181e-11
MRFAP1	1.34106114484807e-15	0.235460464487728	0.53	0.427	2.65396000565432e-11
RABGGTB	1.37044253567251e-15	0.272453732350328	0.302	0.224	2.71210577809589e-11
LRR1	1.40671330541532e-15	0.588581660826462	0.152	0.099	2.78388563141691e-11
COA3	1.44740534146024e-15	0.385130482075199	0.219	0.154	2.86441517074982e-11
RAB8A	1.517919741984e-15	0.235889956145696	0.366	0.277	3.00396316938633e-11
TRAFD1	1.53391393375535e-15	0.490862797146993	0.165	0.108	3.03561567490183e-11
PSMD7	1.55803950579592e-15	0.22041161857365	0.483	0.384	3.08336018197013e-11
ACP1	1.58315244361771e-15	0.230363994857259	0.392	0.3	3.13305868591945e-11
KIR2DL4	1.65934015991518e-15	1.67592534554223	0.04	0.014	3.28383417647213e-11
DBNL	1.68365190265876e-15	0.299841380977563	0.339	0.259	3.33194711536168e-11
IAH1	1.80201355545757e-15	0.25028480829565	0.303	0.223	3.56618482625052e-11
MAGOH	1.80574250569564e-15	0.197451593008383	0.607	0.496	3.57356441877167e-11
ATP5F1E	1.83462504855715e-15	0.115238206886981	0.92	0.862	3.6307229710946e-11
SDAD1	1.83886385448848e-15	0.332021348599191	0.234	0.166	3.63911156803271e-11
RPL12	1.99650225281988e-15	-0.123912569889355	0.996	0.993	3.95107795833054e-11
MRPL58	2.02021572229707e-15	0.409019437012993	0.185	0.125	3.99800691442591e-11
USP1	2.0260536823911e-15	0.41709194046653	0.307	0.235	4.00956023745198e-11
KXD1	2.05137908016161e-15	0.299514645178185	0.318	0.239	4.05967919963982e-11
DUSP4	2.1421948585563e-15	0.198165815312018	0.648	0.58	4.23940362508291e-11
ID3	2.152063101929e-15	0.587386418959062	0.313	0.237	4.2589328787175e-11
FAM177A1	2.16207945111817e-15	-0.389417459738918	0.593	0.604	4.27875523376286e-11
NABP2	2.18602818531036e-15	0.411481931658323	0.191	0.13	4.32614977872921e-11
LRRC59	2.37484328452625e-15	0.296519054780296	0.325	0.244	4.69981486007745e-11
GTPBP8	2.37517262570284e-15	0.442069401239185	0.179	0.12	4.70046662626591e-11
NDUFA12	2.38802526191249e-15	0.236305053818053	0.439	0.346	4.72590199332481e-11
GBP4	2.48831827906066e-15	0.306369112482426	0.303	0.225	4.92438187426104e-11
CNPPD1	2.54882929064094e-15	0.293963907607569	0.321	0.243	5.04413316617842e-11
ORMDL3	2.59524552013033e-15	0.298145430818452	0.276	0.201	5.13599088433791e-11
MRPS18A	2.64781789911503e-15	0.353559299750285	0.246	0.177	5.24003162234865e-11
ARHGAP11A	2.75618446805681e-15	0.868546006914114	0.087	0.047	5.45448906228443e-11
MTHFD2	2.76893378512369e-15	0.230935663225641	0.528	0.426	5.47971996075978e-11
FDX1	3.17806678986608e-15	0.304992462053416	0.357	0.275	6.28939417714497e-11
CENPL	3.19335256149807e-15	0.79683856577896	0.094	0.053	6.31964471920469e-11
UBE2A	3.3125949110553e-15	0.216971805651551	0.535	0.43	6.55562532897843e-11
ECHDC1	3.34207531074061e-15	0.329082145892308	0.24	0.171	6.61396703995567e-11
CLIC3	3.40911449702905e-15	0.634357332904533	0.142	0.091	6.74663758962049e-11
SUMO1	3.55015827779554e-15	0.209041091622452	0.581	0.469	7.02576323175737e-11
SNRPE	3.66983248021918e-15	0.254485534883968	0.341	0.259	7.26259847835376e-11
CNOT7	3.68135536671701e-15	0.204061077646965	0.368	0.282	7.28540227073297e-11
MTHFS	3.7774549421114e-15	0.330859524662921	0.26	0.19	7.47558333043846e-11
DHFR	3.88734410474321e-15	0.68842755906827	0.119	0.073	7.6930539832868e-11
MPHOSPH10	3.98638655977801e-15	0.305029391408086	0.24	0.171	7.88905900180068e-11
PSMB7	4.15350971534484e-15	0.256814254269733	0.328	0.248	8.21979572666744e-11
P2RY8	4.21539197030602e-15	-0.901892207569186	0.118	0.168	8.34226070923562e-11
POLD4	4.22087964708739e-15	0.241560611952108	0.431	0.336	8.35312082158594e-11
NIFK	4.25125727236117e-15	0.268613999816592	0.291	0.215	8.41323814200275e-11
ATP6V0B	4.28588064685e-15	0.22822910505177	0.502	0.399	8.48175780011615e-11
RNF181	4.30521649556273e-15	0.242858837906786	0.393	0.304	8.52002344471864e-11
HIST1H2AH	4.46021714219439e-15	1.22946533361463	0.071	0.036	8.82676972440271e-11
ING3	4.52212782310751e-15	0.332251386920584	0.227	0.162	8.94929096192976e-11
PSMB2	4.56123049653274e-15	0.235596470997371	0.425	0.331	9.02667515263829e-11
CCDC167	4.63387238698594e-15	0.251477524686551	0.294	0.217	9.17043345384517e-11
ZC3H15	4.6357989896922e-15	0.203833064671276	0.511	0.41	9.17424620060085e-11
UQCRC1	4.81001217545326e-15	0.218505441364271	0.375	0.286	9.51901409522199e-11
PLEKHJ1	5.36700008729008e-15	0.348305161451307	0.259	0.19	1.06212931727471e-10
RALY	5.50871642477e-15	0.2323558874232	0.612	0.518	1.09017498046198e-10
OTUD5	5.56327653999524e-15	0.529131827236499	0.242	0.176	1.10097242726506e-10
UPP1	5.78241362820192e-15	0.388354144097668	0.343	0.268	1.14433965702116e-10
RUFY1	5.79712141936108e-15	0.457179521065792	0.162	0.106	1.14725032889156e-10
R3HDM1	5.82051906367615e-15	0.41453941994205	0.176	0.118	1.15188072270151e-10
CENPJ	5.87513459524364e-15	0.757684557987183	0.072	0.036	1.16268913639872e-10
HIST1H2BH	5.98237364933717e-15	1.15478746125956	0.061	0.028	1.18391174520383e-10
SERBP1	6.018974380815e-15	0.200939485490708	0.723	0.626	1.19115502996329e-10
SHMT2	6.07278276287168e-15	0.34256947412013	0.259	0.189	1.20180370877231e-10
ZFP36L1	6.22797870005409e-15	0.136354595895993	0.857	0.774	1.2325169847407e-10
IP6K2	6.25222466199882e-15	0.353728948080037	0.238	0.171	1.23731526060957e-10
KIF22	6.42189741043354e-15	0.460096788499829	0.248	0.183	1.2708934975248e-10
ZNF408	6.45608844631992e-15	0.647312634890301	0.091	0.05	1.27765990352671e-10
TNFSF14	6.51002505914834e-15	0.426654223702621	0.234	0.168	1.28833395920546e-10
DCLRE1C	6.57791960227973e-15	0.565537981626214	0.099	0.057	1.30177028929116e-10
RNF19A	6.69649070691056e-15	-0.674664255060525	0.394	0.43	1.3252355108976e-10
CHTF8	6.7535521907483e-15	0.292389193589614	0.254	0.184	1.33652797854909e-10
MPC2	7.39564125258891e-15	0.177239714034503	0.451	0.351	1.46359740388735e-10
RAD21	7.6873700379029e-15	0.280450315987536	0.552	0.464	1.52133053050098e-10
MCM10	7.80460646102126e-15	1.16017476731869	0.057	0.026	1.54453161863611e-10
NCF4	7.81156102946495e-15	0.344009902779873	0.294	0.221	1.54590792773111e-10
CCND2	8.14826167692553e-15	0.31709717150708	0.504	0.418	1.61254098586356e-10
CHRNA6	8.2524605572927e-15	1.07913768099099	0.052	0.022	1.63316194428823e-10
TPM4	8.3781802462079e-15	0.180889244390923	0.598	0.489	1.65804187072454e-10
HSD17B7	8.42154636463395e-15	0.339220868377603	0.184	0.124	1.66662402556106e-10
MRPL28	8.49125912950271e-15	0.300041743079823	0.235	0.169	1.68042018172859e-10
CD70	8.75520873312585e-15	0.404641375469941	0.174	0.117	1.7326558082856e-10
TMEM14A	8.86741363480252e-15	0.267460337114862	0.25	0.18	1.75486115832742e-10
NME2	9.04443654652085e-15	0.203114531335661	0.604	0.502	1.78989399255648e-10
TACC3	9.2180130707983e-15	0.320942489859139	0.288	0.215	1.82424478671098e-10
TOMM34	9.31344724090691e-15	0.565513971134596	0.144	0.093	1.84313120897548e-10
NDUFA6	9.70472858294387e-15	0.179499163707944	0.508	0.402	1.92056578656459e-10
NDUFV2	1.0007195195423e-14	0.238142073598001	0.622	0.521	1.98042392917421e-10
SGTA	1.02835502801088e-14	0.402406036797288	0.19	0.131	2.03511460043352e-10
SNRNP25	1.03035539549365e-14	0.462672948371837	0.158	0.104	2.03907332768193e-10
JCHAIN	1.0315740694394e-14	-2.0157703157932	0.019	0.045	2.04148508342056e-10
MIEN1	1.04465109865447e-14	0.257479258010393	0.331	0.252	2.06736452423719e-10
SCLT1	1.09481163521792e-14	0.438984463567873	0.165	0.109	2.16663222609625e-10
NAB1	1.10108900596334e-14	0.336052767310443	0.205	0.143	2.17905514280146e-10
MGME1	1.15311912444392e-14	0.643921466991747	0.104	0.061	2.28202274727451e-10
SMIM15	1.16802202788226e-14	0.300581582845982	0.244	0.176	2.31151559317899e-10
TALDO1	1.17086066487744e-14	0.226922769670882	0.442	0.349	2.31713325579246e-10
RWDD1	1.18621027570138e-14	0.193022315919458	0.503	0.401	2.34751013561303e-10
PYCARD	1.19965346163283e-14	0.278906721643288	0.297	0.221	2.37411420057138e-10
CD2BP2	1.22317801150309e-14	0.308003283023575	0.292	0.218	2.42066928476462e-10
RAE1	1.25199820714911e-14	0.30956819418671	0.207	0.143	2.4777044519481e-10
NUDT9	1.25252888818127e-14	0.626289837916372	0.107	0.063	2.47875466971073e-10
CCDC18	1.28700341421257e-14	0.532003822153283	0.134	0.084	2.54697975672668e-10
HMGN1	1.295963451762e-14	0.218687533106235	0.686	0.597	2.56471167103699e-10
TMEM199	1.31612173686527e-14	0.345587782315711	0.173	0.115	2.60460491725637e-10
MELK	1.3342106437112e-14	0.89573405294883	0.088	0.049	2.64040286390446e-10
UQCR10	1.37863297653588e-14	0.192424258553158	0.587	0.481	2.7283146605645e-10
PSMB1	1.44124063275411e-14	0.211333750785829	0.637	0.536	2.85221521222039e-10
VPS25	1.44398511118613e-14	0.360233641127495	0.191	0.132	2.85764653503735e-10
HIKESHI	1.47407616574504e-14	0.28054703678271	0.336	0.256	2.91719673200944e-10
CNIH1	1.48037093625814e-14	0.318071870325162	0.462	0.377	2.92965408285485e-10
HPF1	1.49806510324194e-14	0.468232743341987	0.162	0.107	2.96467083931579e-10
THOC2	1.51011685386623e-14	0.253011150494272	0.304	0.227	2.98852125380128e-10
LAMTOR5	1.54414411638401e-14	0.207648178454128	0.411	0.317	3.05586120632396e-10
E2F7	1.63149052911491e-14	1.24032022867039	0.047	0.019	3.22871975711841e-10
COPS9	1.65569300257188e-14	0.192980410041628	0.413	0.32	3.27661645208974e-10
YBX1	1.66305527633547e-14	0.172157086766335	0.863	0.792	3.29118639186789e-10
HSCB	1.68564536527383e-14	0.627709227323089	0.107	0.063	3.3358921778769e-10
TWF2	1.68808061958453e-14	0.20616221652645	0.396	0.306	3.34071154615779e-10
HACD1	1.69018488346605e-14	0.735959828603163	0.106	0.063	3.34487588437932e-10
UPF3B	1.70217639394443e-14	0.298973259671434	0.262	0.191	3.36860708361603e-10
FANK1	1.72308775249883e-14	0.710637627521591	0.124	0.078	3.40999066219519e-10
PDCD10	1.73110931268822e-14	0.222065469223052	0.372	0.286	3.42586532980999e-10
SNRNP27	1.80321342482416e-14	0.319900725463769	0.203	0.141	3.56855936772701e-10
LARP7	1.84178941238679e-14	0.255298178844581	0.271	0.2	3.64490124711346e-10
RASSF5	1.87419802208538e-14	0.229307425907784	0.461	0.366	3.70903788570698e-10
C19orf33	1.91176005547248e-14	1.86209661656287	0.025	0.006	3.78337314978005e-10
MTCH2	1.92712872390891e-14	0.303971942528787	0.267	0.198	3.81378774461574e-10
PDAP1	1.94478803794062e-14	0.236397634417847	0.391	0.304	3.84873552708449e-10
NDUFB3	1.95951521089111e-14	0.250645270467784	0.327	0.248	3.87788060235351e-10
SEC11A	1.96063620357904e-14	0.206329793866025	0.527	0.428	3.88009904688293e-10
ALOX5AP	1.969768261814e-14	-0.409315343511141	0.443	0.488	3.8981713901299e-10
CCDC90B	2.01679476951456e-14	0.271842488716112	0.262	0.19	3.99123684886932e-10
DUSP12	2.03321089435898e-14	0.408625864313119	0.177	0.12	4.02372435993641e-10
TSC22D1	2.04390000955266e-14	0.789796724300992	0.054	0.024	4.04487811890472e-10
EZR	2.05304851292156e-14	-0.316404098358539	0.832	0.825	4.06298300707176e-10
SPAG5	2.06199917113439e-14	0.8922522279946	0.08	0.043	4.08069635967496e-10
MAT2B	2.10016665095834e-14	0.208506819565915	0.543	0.442	4.15622980224656e-10
MOB1A	2.10076301464161e-14	0.227383102448506	0.466	0.372	4.15741000597574e-10
POLR2E	2.14931639160956e-14	0.229411629210882	0.453	0.358	4.25349713899532e-10
SNX11	2.287874485526e-14	0.660051806845912	0.087	0.048	4.52770360685595e-10
TRAIP	2.32011315676754e-14	1.23418318371369	0.051	0.022	4.59150393724297e-10
CYBC1	2.42172382880977e-14	0.261345851179338	0.418	0.329	4.79259145721453e-10
MRPL52	2.42274765701331e-14	0.269250102274698	0.371	0.289	4.79461761322933e-10
TXNDC9	2.4747744934779e-14	0.323495048227143	0.251	0.183	4.89757872259277e-10
AURKAIP1	2.49479885614673e-14	0.203015472869305	0.532	0.427	4.93720693631439e-10
ACP5	2.51104761887785e-14	0.506635453153038	0.32	0.251	4.96936323775927e-10
ATP5MF	2.54764700595791e-14	0.182316540709987	0.558	0.448	5.04179342479071e-10
RBM4	2.63170319589087e-14	0.206036019690196	0.504	0.404	5.20814062466804e-10
GSTO1	2.68752112839113e-14	0.267619546432681	0.333	0.254	5.31860431308605e-10
UNC119	2.72467896969927e-14	0.473051653976767	0.199	0.141	5.39213968103487e-10
ATAD5	2.72624863626836e-14	0.649983968951384	0.096	0.055	5.39524605117508e-10
PSRC1	2.80898000399835e-14	0.967041309354563	0.049	0.021	5.55897142791274e-10
ZNF330	2.9201834327136e-14	0.340918288277588	0.199	0.139	5.77904301334021e-10
BAD	2.9843433025351e-14	0.377471513095802	0.216	0.155	5.90601539571696e-10
UCHL5	3.02032202090426e-14	0.277096518978207	0.238	0.172	5.97721727936952e-10
COX6A1	3.07131002738753e-14	0.151784917109519	0.822	0.742	6.07812254419992e-10
HIST1H3G	3.17716955810662e-14	1.42427314584984	0.049	0.021	6.287618555493e-10
MAGEH1	3.24193388194971e-14	0.442192151758525	0.225	0.164	6.41578715237847e-10
SNF8	3.33834300360574e-14	0.265904666924718	0.329	0.251	6.60658080413576e-10
RTKN2	3.42553364685036e-14	0.337769363594242	0.172	0.116	6.77913108711687e-10
TCERG1	3.47026034560762e-14	0.257840454471025	0.312	0.238	6.86764522395748e-10
DRAM2	3.54546233838521e-14	0.365814793742136	0.196	0.136	7.01646996766433e-10
CEP152	3.57199358609555e-14	0.89650857407184	0.081	0.044	7.06897530688309e-10
PPP1CB	3.65527359274267e-14	-0.520069306402264	0.402	0.439	7.23378644003774e-10
PSMD6	3.66772609214247e-14	0.251423683958706	0.377	0.294	7.25842993634994e-10
CTNNAL1	3.7204997541971e-14	0.515089077910022	0.143	0.093	7.36286901355606e-10
LSM6	3.8606685942923e-14	0.222175290987781	0.345	0.265	7.64026314810446e-10
GRSF1	3.95893517492937e-14	0.252670219455421	0.438	0.351	7.83473271118521e-10
CBX3	3.99778692142421e-14	0.229306454649035	0.468	0.376	7.9116203174985e-10
PMM1	4.1619389292322e-14	0.410958469723259	0.193	0.134	8.23647714095053e-10
CCNB1	4.2251010291762e-14	0.837603049996563	0.101	0.06	8.3614749367397e-10
ATF4	4.32340240076119e-14	0.199400976976931	0.505	0.412	8.55601335110639e-10
SURF2	4.50573080986619e-14	0.288950661740516	0.244	0.177	8.9168412727252e-10
YIPF5	4.54521737466331e-14	0.206017029051248	0.486	0.386	8.9949851844587e-10
GTF3C6	4.6381202054436e-14	0.220831938065975	0.426	0.339	9.17883988657289e-10
HERPUD1	4.65121912421433e-14	0.194884304634971	0.761	0.67	9.20476264682016e-10
OTULIN	4.69016983773878e-14	0.276988563978676	0.232	0.167	9.28184610888504e-10
COPS3	4.69497505676401e-14	0.267208594096172	0.333	0.257	9.29135563733598e-10
MDH1	4.71012609717275e-14	0.219580457071583	0.436	0.344	9.32133954630488e-10
MYBL2	4.75604648482321e-14	0.825528946689218	0.076	0.041	9.41221599346514e-10
GOLM1	4.89896892102616e-14	1.12393667310235	0.037	0.013	9.69505949471077e-10
TMEM273	4.91945985363162e-14	0.664391800294761	0.085	0.047	9.73561105033698e-10
NXPH4	4.95295340247833e-14	1.69820479636834	0.036	0.012	9.80189478350461e-10
SRSF10	5.00420336524211e-14	0.23398337907206	0.635	0.542	9.90331845981413e-10
MRPL20	5.18604624605058e-14	0.166961171916443	0.466	0.365	1.02631855209341e-09
UTP23	5.2014070607251e-14	0.270507461474336	0.269	0.198	1.0293584573175e-09
INPP5F	5.24283820499882e-14	0.423018378097754	0.177	0.121	1.03755768076927e-09
CDC6	5.45480992183406e-14	1.08151872699659	0.069	0.036	1.07950688353096e-09
SPC25	5.45528893444895e-14	0.792572646790748	0.084	0.046	1.07960168012745e-09
SMG9	5.55299884236724e-14	0.432284417882022	0.128	0.08	1.09893847090448e-09
HIF1A	5.79127388359479e-14	0.217998912959534	0.375	0.291	1.14609310156341e-09
MCL1	5.79355647400755e-14	-0.3096727799252	0.821	0.799	1.14654482620609e-09
SP100	5.80056753298669e-14	0.193827419930416	0.603	0.505	1.14793231477807e-09
GK	5.82047207098627e-14	0.281434930228684	0.341	0.264	1.15187142284818e-09
TMX4	5.82884679008818e-14	-0.641370319911795	0.353	0.394	1.15352877975845e-09
LSM1	5.91363596903186e-14	0.274656582865928	0.324	0.248	1.1703085582714e-09
PON2	6.12113616521825e-14	0.891522055046157	0.063	0.031	1.21137284709669e-09
DEPDC1B	6.17588021727425e-14	0.842285871167212	0.086	0.048	1.22220669499857e-09
FAM104A	6.26528388392429e-14	0.287282876461265	0.256	0.189	1.23989968062862e-09
HIST1H2AC	6.41191740752885e-14	0.41638931377857	0.157	0.104	1.26891845494996e-09
DCTN3	6.53990930603192e-14	0.217418759735523	0.43	0.339	1.29424805166372e-09
CCDC137	6.56125269906834e-14	0.330871091294462	0.178	0.121	1.29847190914562e-09
MTFR2	6.63301037458539e-14	1.20030532875819	0.057	0.027	1.31267275313045e-09
HIST1H2AI	6.6873515169835e-14	0.875172465640819	0.103	0.061	1.32342686521103e-09
ISY1	6.71487159739555e-14	0.300642212074624	0.254	0.186	1.32887308912458e-09
MAGED2	6.77474164102403e-14	0.295631075163698	0.291	0.22	1.34072137075866e-09
FGFR1OP2	6.95152768300244e-14	0.202205068426706	0.518	0.418	1.37570732846618e-09
PSMG3	7.07690917312103e-14	0.528652517569149	0.141	0.092	1.40052032536065e-09
COPE	7.24016252052897e-14	0.1883883205657	0.646	0.536	1.43282816281268e-09
PTPRC	7.25876331037361e-14	-0.183971183197226	0.928	0.921	1.43650925912294e-09
KIF5B	7.40075952733635e-14	0.196445062398043	0.532	0.436	1.46461031045986e-09
CCL3	7.61871600946502e-14	0.840696923804619	0.077	0.041	1.50774389827313e-09
PNKD	7.67270795021348e-14	0.338172599723432	0.234	0.17	1.51842890334725e-09
UBE2V2	7.68583241651207e-14	0.297262515539997	0.267	0.197	1.52102623522774e-09
SAE1	7.74431893208363e-14	0.330320350881774	0.259	0.192	1.53260071665935e-09
ABI2	7.80570313420128e-14	0.47420825800004	0.122	0.076	1.54474865025843e-09
RDX	7.94734012234701e-14	0.382928737223565	0.184	0.127	1.57277861021247e-09
LSM4	8.02810670453139e-14	0.209493000534738	0.353	0.27	1.58876231682676e-09
BTN2A1	8.44501235382949e-14	0.381333393272904	0.156	0.104	1.67126794482286e-09
SRSF4	8.45149282606766e-14	0.212246506685894	0.419	0.332	1.67255043027879e-09
MPST	8.68577700966658e-14	0.372591945599285	0.192	0.134	1.71891527021302e-09
SEPHS2	8.82394074201874e-14	0.381743839510422	0.22	0.158	1.74625787284551e-09
TOMM40	8.85346878419059e-14	0.32063631702336	0.197	0.137	1.75210147239132e-09
CCDC124	9.34967868531805e-14	0.261077653242338	0.28	0.208	1.85030141182444e-09
B3GNT2	9.37944757777272e-14	0.327013692300518	0.284	0.214	1.85619267564122e-09
UBE2J2	9.40830375606335e-14	0.283317965655363	0.261	0.191	1.86190331332494e-09
C16orf87	9.55054250051582e-14	0.421519329708857	0.169	0.115	1.89005236085208e-09
