seurat_clusters	Sample	.n	.frac
c15	P34_pre	137	0.038689635696131
c15	P35_post_1	211	0.0399772641151952
c15	P35_pre	135	0.0413349663196571
c15	P36_post_1	240	0.0568990042674253
c15	P37_post_1	8	0.0229226361031519
c15	P38_post_1	47	0.0219626168224299
c15	P3_pre	3	0.00203389830508475
c15	P4_pre	10	0.0147275405007364
c15	P5_pre	12	0.0410958904109589
c15	P6_pre	87	0.0556621880998081
c15	P7_pre	16	0.0457142857142857
c15	P8_pre	28	0.0294736842105263
c15	P9_pre	4	0.00657894736842105
c16	P10_post_1	107	0.0440510498147386
c16	P10_pre	211	0.0355398349334681
c16	P11_pre	93	0.0587863463969659
c16	P12_pre	174	0.0690202300674336
c16	P13_post_1	122	0.0346001134429949
c16	P13_post_2	163	0.0498166259168704
c16	P13_pre	26	0.0231316725978648
c16	P14_pre	87	0.0452182952182952
c16	P15_pre	41	0.0287719298245614
c16	P16_pre	52	0.0435875943000838
c16	P17_pre	27	0.0249307479224377
c16	P18_pre	94	0.040447504302926
c16	P19_post_1	102	0.0116771608471666
c16	P19_pre	310	0.0517097581317765
c16	P1_post_1	46	0.0172607879924953
c16	P1_post_2	58	0.0174804098854732
c16	P1_post_3	77	0.0319502074688797
c16	P1_pre	64	0.0159283225485316
c16	P20_pre	54	0.0216172938350681
c16	P21_pre	45	0.0245499181669394
c16	P22_pre	19	0.028023598820059
c16	P23_pre	73	0.0349784379492094
c16	P24_pre	31	0.0287569573283859
c16	P25_pre	29	0.00531622364802933
c16	P26_pre	7	0.0249110320284698
c16	P27_pre	83	0.0515207945375543
c16	P28_pre	60	0.0220994475138122
c16	P29_post_1	39	0.0295454545454545
c16	P29_pre	76	0.0441091120139292
c16	P2_pre	125	0.0586303939962477
c16	P30_post_1	368	0.0616932103939648
c16	P30_pre	66	0.0279779567613396
c16	P33_post_1	88	0.0201005025125628
c16	P33_pre	44	0.025989367985824
c16	P34_pre	178	0.0502682857949732
c16	P35_post_1	141	0.0267146646456991
c16	P35_pre	226	0.069197795468463
c16	P36_post_1	236	0.0559506875296349
c16	P37_post_1	12	0.0343839541547278
c16	P38_post_1	10	0.00467289719626168
c16	P3_pre	1	0.000677966101694915
c16	P4_pre	25	0.0368188512518409
c16	P5_pre	8	0.0273972602739726
c16	P6_pre	55	0.0351887396033269
c16	P8_pre	9	0.00947368421052632
c16	P9_pre	14	0.0230263157894737
c17	P10_post_1	118	0.0485796624125154
c17	P10_pre	467	0.078659255516254
c17	P11_pre	44	0.0278128950695322
c17	P12_pre	77	0.0305434351447838
c17	P13_post_1	120	0.0340328984685196
c17	P13_post_2	80	0.0244498777506112
c17	P13_pre	34	0.0302491103202847
c17	P14_pre	147	0.0764033264033264
c17	P15_pre	56	0.0392982456140351
c17	P16_pre	39	0.0326906957250629
c17	P17_pre	23	0.0212373037857802
c17	P18_pre	149	0.0641135972461274
c17	P19_post_1	15	0.00171722953634803
c17	P19_pre	149	0.0248540450375313
c17	P1_post_1	44	0.0165103189493433
c17	P1_post_2	114	0.0343580470162749
c17	P1_post_3	108	0.0448132780082988
c17	P1_pre	65	0.0161772025883524
c17	P20_pre	83	0.033226581265012
c17	P21_pre	53	0.0289143480632842
c17	P22_pre	32	0.0471976401179941
c17	P23_pre	99	0.0474365117393388
c17	P24_pre	46	0.0426716141001855
c17	P25_pre	98	0.0179651695692026
c17	P26_pre	16	0.0569395017793594
c17	P27_pre	40	0.0248292985723153
c17	P28_pre	40	0.0147329650092081
c17	P29_post_1	23	0.0174242424242424
c17	P29_pre	53	0.0307603017991875
c17	P2_pre	151	0.0708255159474672
c17	P30_post_1	199	0.0333612740989103
c17	P30_pre	34	0.0144128868164476
c17	P33_post_1	75	0.0171311100959342
c17	P33_pre	42	0.0248080330773774
c17	P34_pre	89	0.0251341428974866
c17	P35_post_1	219	0.0414929897688518
c17	P35_pre	112	0.0342927127985303
c17	P36_post_1	105	0.0248933143669986
c17	P37_post_1	9	0.0257879656160458
c17	P38_post_1	64	0.0299065420560748
c17	P4_pre	34	0.0500736377025037
c17	P5_pre	17	0.0582191780821918
c17	P6_pre	53	0.0339091490722969
c17	P7_pre	17	0.0485714285714286
c17	P8_pre	47	0.0494736842105263
c17	P9_pre	26	0.0427631578947368
c18	P10_post_1	32	0.0131741457389872
c18	P10_pre	63	0.010611419909045
c18	P11_pre	74	0.0467762326169406
c18	P12_pre	26	0.0103133677112257
c18	P13_post_1	45	0.0127623369256948
c18	P13_post_2	93	0.0284229828850856
c18	P13_pre	7	0.00622775800711744
c18	P14_pre	39	0.0202702702702703
c18	P15_pre	22	0.0154385964912281
c18	P16_pre	37	0.0310142497904443
c18	P17_pre	35	0.0323176361957525
c18	P18_pre	53	0.0228055077452668
c18	P19_post_1	587	0.0672009158557527
c18	P19_pre	144	0.0240200166805671
c18	P1_post_1	39	0.0146341463414634
c18	P1_post_2	34	0.0102471368294153
c18	P1_post_3	35	0.0145228215767635
c18	P1_pre	34	0.00846192135390742
c18	P20_pre	112	0.044835868694956
c18	P21_pre	67	0.0365521003818876
c18	P22_pre	9	0.0132743362831858
c18	P23_pre	38	0.0182079540009583
c18	P24_pre	31	0.0287569573283859
c18	P25_pre	22	0.00403299725022915
c18	P26_pre	13	0.0462633451957295
c18	P27_pre	55	0.0341402855369336
c18	P28_pre	84	0.030939226519337
c18	P29_post_1	50	0.0378787878787879
c18	P29_pre	19	0.0110272780034823
c18	P2_pre	28	0.0131332082551595
c18	P30_post_1	149	0.0249790444258173
c18	P30_pre	24	0.0101738024586689
c18	P33_post_1	202	0.0461397898583828
c18	P33_pre	10	0.00590667454223272
c18	P34_pre	60	0.0169443659983056
c18	P35_post_1	154	0.0291777188328912
c18	P35_pre	67	0.020514390691978
c18	P36_post_1	25	0.00592697961119014
c18	P37_post_1	101	0.289398280802292
c18	P38_post_1	647	0.302336448598131
c18	P3_pre	49	0.0332203389830508
c18	P4_pre	17	0.0250368188512518
c18	P5_pre	9	0.0308219178082192
c18	P6_pre	27	0.017274472168906
c18	P7_pre	17	0.0485714285714286
c18	P8_pre	34	0.0357894736842105
c18	P9_pre	16	0.0263157894736842
c19	P10_post_1	65	0.0267599835323178
c19	P10_pre	168	0.0282971197574533
c19	P11_pre	27	0.0170670037926675
c19	P12_pre	33	0.0130900436334788
c19	P13_post_1	90	0.0255246738513897
c19	P13_post_2	24	0.00733496332518337
c19	P13_pre	29	0.0258007117437722
c19	P14_pre	27	0.014033264033264
c19	P15_pre	34	0.023859649122807
c19	P16_pre	36	0.030176026823135
c19	P17_pre	63	0.0581717451523546
c19	P18_pre	28	0.0120481927710843
c19	P19_post_1	709	0.0811677160847167
c19	P19_pre	77	0.0128440366972477
c19	P1_post_1	54	0.0202626641651032
c19	P1_post_2	77	0.0232067510548523
c19	P1_post_3	40	0.016597510373444
c19	P1_pre	71	0.0176704828272773
c19	P20_pre	77	0.0308246597277822
c19	P21_pre	101	0.055100927441353
c19	P22_pre	28	0.0412979351032448
c19	P23_pre	51	0.024436990896023
c19	P24_pre	21	0.0194805194805195
c19	P25_pre	179	0.032813932172319
c19	P26_pre	3	0.0106761565836299
c19	P27_pre	29	0.0180012414649286
c19	P28_pre	44	0.0162062615101289
c19	P29_post_1	51	0.0386363636363636
c19	P29_pre	31	0.0179918746372606
c19	P2_pre	27	0.0126641651031895
c19	P30_post_1	58	0.00972338642078793
c19	P30_pre	22	0.00932598558711318
c19	P33_post_1	180	0.0411146642302421
c19	P33_pre	24	0.0141760189013585
c19	P34_pre	41	0.0115786500988421
c19	P35_post_1	179	0.0339143615005684
c19	P35_pre	35	0.0107164727495407
c19	P36_post_1	40	0.00948316737790422
c19	P37_post_1	7	0.0200573065902579
c19	P38_post_1	65	0.0303738317757009
c19	P3_pre	315	0.213559322033898
c19	P4_pre	6	0.00883652430044183
c19	P5_pre	2	0.00684931506849315
c19	P6_pre	44	0.0281509916826615
c19	P7_pre	8	0.0228571428571429
c19	P8_pre	13	0.0136842105263158
c19	P9_pre	14	0.0230263157894737
c20	P10_post_1	74	0.030465212021408
c20	P10_pre	304	0.0512043119420583
c20	P11_pre	28	0.0176991150442478
c20	P12_pre	47	0.0186433954779849
c20	P13_post_1	110	0.0311968235961429
c20	P13_post_2	38	0.0116136919315403
c20	P13_pre	57	0.050711743772242
c20	P14_pre	52	0.027027027027027
c20	P15_pre	50	0.0350877192982456
c20	P16_pre	79	0.066219614417435
c20	P17_pre	17	0.0156971375807941
c20	P18_pre	46	0.0197934595524957
c20	P19_post_1	103	0.0117916428162564
c20	P19_pre	115	0.0191826522101751
c20	P1_post_1	94	0.0352720450281426
c20	P1_post_2	130	0.0391802290536468
c20	P1_post_3	82	0.0340248962655602
c20	P1_pre	124	0.03086112493778
c20	P20_pre	66	0.0264211369095276
c20	P21_pre	62	0.0338243316966721
c20	P22_pre	19	0.028023598820059
c20	P23_pre	83	0.0397700047915668
c20	P24_pre	28	0.025974025974026
c20	P25_pre	119	0.0218148487626031
c20	P26_pre	14	0.0498220640569395
c20	P27_pre	68	0.0422098075729361
c20	P28_pre	44	0.0162062615101289
c20	P29_post_1	61	0.0462121212121212
c20	P29_pre	58	0.0336622170632618
c20	P2_pre	38	0.0178236397748593
c20	P30_post_1	138	0.0231349538977368
c20	P30_pre	37	0.0156846121237813
c20	P33_post_1	193	0.0440840566468707
c20	P33_pre	71	0.0419373892498523
c20	P34_pre	88	0.0248517367975148
c20	P35_post_1	215	0.0407351269420235
c20	P35_pre	72	0.0220453153704838
c20	P36_post_1	62	0.0146989094357515
c20	P37_post_1	6	0.0171919770773639
c20	P38_post_1	47	0.0219626168224299
c20	P3_pre	53	0.0359322033898305
c20	P4_pre	14	0.0206185567010309
c20	P5_pre	7	0.023972602739726
c20	P6_pre	45	0.0287907869481766
c20	P7_pre	9	0.0257142857142857
c20	P8_pre	22	0.0231578947368421
c20	P9_pre	20	0.0328947368421053
c21	P10_post_1	47	0.0193495265541375
c21	P10_pre	174	0.0293077311773623
c21	P11_pre	48	0.0303413400758533
c21	P12_pre	47	0.0186433954779849
c21	P13_post_1	67	0.0190017016449234
c21	P13_post_2	81	0.0247555012224939
c21	P13_pre	36	0.0320284697508897
c21	P14_pre	51	0.0265072765072765
c21	P15_pre	25	0.0175438596491228
c21	P16_pre	16	0.0134115674769489
c21	P17_pre	19	0.0175438596491228
c21	P18_pre	38	0.0163511187607573
c21	P19_post_1	20	0.00228963938179737
c21	P19_pre	55	0.00917431192660551
c21	P1_post_1	76	0.0285178236397749
c21	P1_post_2	199	0.0599758890898131
c21	P1_post_3	94	0.0390041493775934
c21	P1_pre	141	0.0350920856147337
c21	P20_pre	50	0.0200160128102482
c21	P21_pre	52	0.0283687943262411
c21	P22_pre	23	0.0339233038348083
c21	P23_pre	66	0.0316243411595592
c21	P24_pre	31	0.0287569573283859
c21	P25_pre	104	0.0190650779101742
c21	P26_pre	5	0.0177935943060498
c21	P27_pre	36	0.0223463687150838
c21	P28_pre	83	0.0305709023941068
c21	P29_post_1	27	0.0204545454545455
c21	P29_pre	67	0.0388856645385955
c21	P2_pre	38	0.0178236397748593
c21	P30_post_1	115	0.019279128248114
c21	P30_pre	62	0.0262823230182281
c21	P33_post_1	119	0.0271813613522156
c21	P33_pre	65	0.0383933845245127
c21	P34_pre	44	0.0124258683987574
c21	P35_post_1	441	0.0835543766578249
c21	P35_pre	61	0.018677281077771
c21	P36_post_1	104	0.024656235182551
c21	P37_post_1	5	0.0143266475644699
c21	P38_post_1	80	0.0373831775700935
c21	P3_pre	6	0.00406779661016949
c21	P4_pre	14	0.0206185567010309
c21	P5_pre	8	0.0273972602739726
c21	P6_pre	31	0.0198336532309661
c21	P7_pre	14	0.04
c21	P8_pre	14	0.0147368421052632
c21	P9_pre	23	0.0378289473684211
c22	P10_post_1	78	0.0321119802387814
c22	P10_pre	75	0.0126326427488631
c22	P11_pre	25	0.015802781289507
c22	P12_pre	44	0.017453391511305
c22	P13_post_1	86	0.024390243902439
c22	P13_post_2	21	0.00641809290953545
c22	P13_pre	9	0.00800711743772242
c22	P14_pre	19	0.00987525987525988
c22	P15_pre	30	0.0210526315789474
c22	P16_pre	36	0.030176026823135
c22	P17_pre	44	0.0406278855032318
c22	P18_pre	42	0.0180722891566265
c22	P19_post_1	1162	0.133028048082427
c22	P19_pre	155	0.0258548790658882
c22	P1_post_1	24	0.00900562851782364
c22	P1_post_2	50	0.0150693188667872
c22	P1_post_3	17	0.00705394190871369
c22	P1_pre	42	0.0104529616724739
c22	P20_pre	29	0.011609287429944
c22	P21_pre	62	0.0338243316966721
c22	P22_pre	14	0.0206489675516224
c22	P23_pre	33	0.0158121705797796
c22	P24_pre	19	0.0176252319109462
c22	P25_pre	110	0.0201649862511457
c22	P26_pre	6	0.0213523131672598
c22	P27_pre	16	0.00993171942892613
c22	P28_pre	25	0.00920810313075507
c22	P29_post_1	59	0.0446969696969697
c22	P29_pre	41	0.0237957051654092
c22	P2_pre	26	0.0121951219512195
c22	P30_post_1	62	0.0103939647946354
c22	P30_pre	12	0.00508690122933446
c22	P33_post_1	123	0.0280950205573321
c22	P33_pre	12	0.00708800945067927
c22	P34_pre	29	0.00818977689918102
c22	P35_post_1	111	0.0210306934444865
c22	P35_pre	35	0.0107164727495407
c22	P36_post_1	49	0.0116168800379327
c22	P37_post_1	4	0.0114613180515759
c22	P38_post_1	24	0.011214953271028
c22	P3_pre	66	0.0447457627118644
c22	P4_pre	6	0.00883652430044183
c22	P5_pre	6	0.0205479452054795
c22	P6_pre	26	0.0166346769033909
c22	P7_pre	2	0.00571428571428571
c22	P8_pre	26	0.0273684210526316
c22	P9_pre	8	0.0131578947368421
c23	P10_post_1	3	0.00123507616303005
c23	P10_pre	307	0.0517096176520128
c23	P11_pre	5	0.00316055625790139
c23	P12_pre	37	0.014676715589052
c23	P13_post_1	68	0.0192853091321611
c23	P13_post_2	40	0.0122249388753056
c23	P13_pre	26	0.0231316725978648
c23	P14_pre	13	0.00675675675675676
c23	P15_pre	15	0.0105263157894737
c23	P16_pre	10	0.00838222967309304
c23	P17_pre	5	0.00461680517082179
c23	P18_pre	8	0.00344234079173838
c23	P19_post_1	2	0.000228963938179737
c23	P19_pre	7	0.00116763969974979
c23	P1_post_1	9	0.00337711069418386
c23	P1_post_2	38	0.0114526823387583
c23	P1_post_3	5	0.0020746887966805
c23	P1_pre	61	0.0151816824290692
c23	P20_pre	16	0.00640512409927942
c23	P21_pre	14	0.00763775231860338
c23	P22_pre	4	0.00589970501474926
c23	P23_pre	41	0.0196454240536655
c23	P24_pre	12	0.0111317254174397
c23	P25_pre	1275	0.233730522456462
c23	P26_pre	1	0.00355871886120996
c23	P27_pre	60	0.037243947858473
c23	P28_pre	49	0.0180478821362799
c23	P29_post_1	19	0.0143939393939394
c23	P29_pre	30	0.0174114915844457
c23	P2_pre	29	0.0136022514071295
c23	P30_post_1	6	0.00100586756077117
c23	P30_pre	26	0.0110216193302247
c23	P33_post_1	38	0.00867976244860667
c23	P33_pre	153	0.0903721204961607
c23	P34_pre	2	0.000564812199943519
c23	P35_post_1	15	0.00284198560060629
c23	P35_pre	51	0.0156154317207593
c23	P36_post_1	6	0.00142247510668563
c23	P38_post_1	26	0.0121495327102804
c23	P3_pre	23	0.0155932203389831
c23	P4_pre	5	0.00736377025036819
c23	P5_pre	2	0.00684931506849315
c23	P6_pre	7	0.00447856685860525
c23	P7_pre	2	0.00571428571428571
c23	P8_pre	3	0.00315789473684211
c23	P9_pre	17	0.0279605263157895
c24	P10_post_1	20	0.00823384108686702
c24	P10_pre	191	0.0321711302004379
c24	P11_pre	32	0.0202275600505689
c24	P12_pre	69	0.0273700912336374
c24	P13_post_1	110	0.0311968235961429
c24	P13_post_2	97	0.0296454767726161
c24	P13_pre	20	0.0177935943060498
c24	P14_pre	18	0.00935550935550936
c24	P15_pre	22	0.0154385964912281
c24	P16_pre	3	0.00251466890192791
c24	P17_pre	40	0.0369344413665743
c24	P18_pre	65	0.0279690189328744
c24	P19_post_1	7	0.000801373783629078
c24	P19_pre	295	0.0492076730608841
c24	P1_post_1	73	0.0273921200750469
c24	P1_post_2	62	0.0186859553948162
c24	P1_post_3	44	0.0182572614107884
c24	P1_pre	139	0.0345943255350921
c24	P20_pre	22	0.00880704563650921
c24	P21_pre	75	0.0409165302782324
c24	P22_pre	10	0.0147492625368732
c24	P23_pre	12	0.00574988021082894
c24	P24_pre	54	0.0500927643784787
c24	P25_pre	98	0.0179651695692026
c24	P27_pre	7	0.00434512725015518
c24	P28_pre	110	0.0405156537753223
c24	P29_post_1	52	0.0393939393939394
c24	P29_pre	43	0.0249564712710389
c24	P2_pre	17	0.00797373358348968
c24	P30_post_1	21	0.00352053646269908
c24	P30_pre	107	0.0453582026282323
c24	P33_post_1	27	0.00616719963453632
c24	P33_pre	19	0.0112226816302422
c24	P34_pre	65	0.0183563964981644
c24	P35_post_1	29	0.00549450549450549
c24	P35_pre	48	0.0146968769136558
c24	P36_post_1	55	0.0130393551446183
c24	P37_post_1	14	0.0401146131805158
c24	P38_post_1	111	0.0518691588785047
c24	P3_pre	16	0.0108474576271186
c24	P4_pre	24	0.0353460972017673
c24	P5_pre	8	0.0273972602739726
c24	P6_pre	11	0.00703774792066539
c24	P7_pre	23	0.0657142857142857
c24	P8_pre	100	0.105263157894737
c24	P9_pre	38	0.0625
c25	P10_post_1	49	0.0201729106628242
c25	P10_pre	74	0.0124642075122116
c25	P11_pre	28	0.0176991150442478
c25	P12_pre	41	0.0162633875446251
c25	P13_post_1	112	0.0317640385706183
c25	P13_post_2	83	0.0253667481662592
c25	P13_pre	36	0.0320284697508897
c25	P14_pre	53	0.0275467775467775
c25	P15_pre	39	0.0273684210526316
c25	P16_pre	34	0.0284995808885163
c25	P17_pre	27	0.0249307479224377
c25	P18_pre	71	0.0305507745266781
c25	P19_post_1	7	0.000801373783629078
c25	P19_pre	123	0.0205170975813178
c25	P1_post_1	156	0.0585365853658537
c25	P1_post_2	83	0.0250150693188668
c25	P1_post_3	69	0.0286307053941909
c25	P1_pre	179	0.0445495271279243
c25	P20_pre	31	0.0124099279423539
c25	P21_pre	5	0.00272776868521549
c25	P22_pre	7	0.0103244837758112
c25	P23_pre	39	0.0186871106851941
c25	P24_pre	34	0.0315398886827458
c25	P25_pre	41	0.0075160403299725
c25	P26_pre	3	0.0106761565836299
c25	P27_pre	23	0.0142768466790813
c25	P28_pre	47	0.0173112338858195
c25	P29_post_1	20	0.0151515151515152
c25	P29_pre	36	0.0208937899013349
c25	P2_pre	41	0.0192307692307692
c25	P30_post_1	190	0.0318524727577536
c25	P30_pre	85	0.0360322170411191
c25	P33_post_1	48	0.0109639104613979
c25	P33_pre	62	0.0366213821618429
c25	P34_pre	139	0.0392544478960746
c25	P35_post_1	49	0.00928381962864721
c25	P35_pre	98	0.030006123698714
c25	P36_post_1	103	0.0244191559981034
c25	P37_post_1	4	0.0114613180515759
c25	P38_post_1	20	0.00934579439252336
c25	P3_pre	7	0.00474576271186441
c25	P4_pre	22	0.03240058910162
c25	P5_pre	11	0.0376712328767123
c25	P6_pre	25	0.0159948816378759
c25	P7_pre	5	0.0142857142857143
c25	P8_pre	24	0.0252631578947368
c25	P9_pre	3	0.00493421052631579
c26	P10_post_1	31	0.0127624536846439
c26	P10_pre	57	0.00960080848913593
c26	P11_pre	8	0.00505689001264223
c26	P12_pre	16	0.00634668782229274
c26	P13_post_1	30	0.00850822461712989
c26	P13_post_2	6	0.00183374083129584
c26	P13_pre	14	0.0124555160142349
c26	P14_pre	5	0.0025987525987526
c26	P15_pre	15	0.0105263157894737
c26	P16_pre	12	0.0100586756077117
c26	P17_pre	10	0.00923361034164358
c26	P18_pre	24	0.0103270223752151
c26	P19_post_1	1381	0.158099599313108
c26	P19_pre	22	0.0036697247706422
c26	P1_post_1	10	0.00375234521575985
c26	P1_post_2	23	0.00693188667872212
c26	P1_post_3	11	0.0045643153526971
c26	P1_pre	17	0.00423096067695371
c26	P20_pre	7	0.00280224179343475
c26	P21_pre	61	0.033278777959629
c26	P22_pre	9	0.0132743362831858
c26	P23_pre	29	0.0138955438428366
c26	P24_pre	7	0.00649350649350649
c26	P25_pre	47	0.00861594867094409
c26	P26_pre	5	0.0177935943060498
c26	P27_pre	5	0.00310366232153942
c26	P28_pre	10	0.00368324125230203
c26	P29_post_1	23	0.0174242424242424
c26	P29_pre	16	0.00928612884503772
c26	P2_pre	19	0.00891181988742964
c26	P30_post_1	30	0.00502933780385583
c26	P30_pre	4	0.00169563374311149
c26	P33_post_1	84	0.0191868433074463
c26	P33_pre	5	0.00295333727111636
c26	P34_pre	8	0.00225924879977408
c26	P35_post_1	95	0.0179992421371732
c26	P35_pre	13	0.00398040416411513
c26	P36_post_1	13	0.00308202939781887
c26	P37_post_1	6	0.0171919770773639
c26	P38_post_1	73	0.0341121495327103
c26	P3_pre	51	0.0345762711864407
c26	P4_pre	3	0.00441826215022091
c26	P5_pre	5	0.0171232876712329
c26	P6_pre	16	0.0102367242482406
c26	P7_pre	3	0.00857142857142857
c26	P8_pre	15	0.0157894736842105
c27	P10_post_1	39	0.0160559901193907
c27	P10_pre	76	0.0128010779855146
c27	P11_pre	31	0.0195954487989886
c27	P12_pre	78	0.0309401031336771
c27	P13_post_1	26	0.00737379466817924
c27	P13_post_2	24	0.00733496332518337
c27	P13_pre	12	0.0106761565836299
c27	P14_pre	14	0.00727650727650728
c27	P15_pre	59	0.0414035087719298
c27	P16_pre	13	0.010896898575021
c27	P17_pre	8	0.00738688827331487
c27	P18_pre	55	0.0236660929432014
c27	P19_post_1	153	0.0175157412707499
c27	P19_pre	126	0.0210175145954962
c27	P1_post_1	4	0.00150093808630394
c27	P1_post_2	37	0.0111512959614225
c27	P1_post_3	18	0.00746887966804979
c27	P1_pre	23	0.00572424091587855
c27	P20_pre	20	0.00800640512409928
c27	P21_pre	88	0.0480087288597927
c27	P22_pre	20	0.0294985250737463
c27	P23_pre	60	0.0287494010541447
c27	P24_pre	11	0.0102040816326531
c27	P25_pre	16	0.00293308890925756
c27	P26_pre	5	0.0177935943060498
c27	P27_pre	20	0.0124146492861577
c27	P28_pre	29	0.0106813996316759
c27	P29_post_1	19	0.0143939393939394
c27	P29_pre	37	0.0214741729541497
c27	P2_pre	46	0.0215759849906191
c27	P30_post_1	99	0.0165968147527242
c27	P30_pre	22	0.00932598558711318
c27	P33_post_1	135	0.0308359981726816
c27	P33_pre	10	0.00590667454223272
c27	P34_pre	92	0.0259813611974019
c27	P35_post_1	111	0.0210306934444865
c27	P35_pre	49	0.015003061849357
c27	P36_post_1	100	0.0237079184447605
c27	P37_post_1	5	0.0143266475644699
c27	P38_post_1	50	0.0233644859813084
c27	P3_pre	3	0.00203389830508475
c27	P4_pre	5	0.00736377025036819
c27	P5_pre	9	0.0308219178082192
c27	P6_pre	35	0.0223928342930262
c27	P7_pre	5	0.0142857142857143
c27	P8_pre	8	0.00842105263157895
c27	P9_pre	2	0.00328947368421053
c28	P10_post_1	10	0.00411692054343351
c28	P10_pre	156	0.0262758969176352
c28	P11_pre	44	0.0278128950695322
c28	P12_pre	31	0.0122967076556922
c28	P13_post_1	103	0.0292115711854793
c28	P13_post_2	48	0.0146699266503667
c28	P13_pre	12	0.0106761565836299
c28	P14_pre	21	0.0109147609147609
c28	P15_pre	16	0.0112280701754386
c28	P16_pre	6	0.00502933780385583
c28	P17_pre	20	0.0184672206832872
c28	P18_pre	67	0.0288296041308089
c28	P19_post_1	5	0.000572409845449342
c28	P19_pre	294	0.0490408673894912
c28	P1_post_1	40	0.0150093808630394
c28	P1_post_2	51	0.015370705244123
c28	P1_post_3	35	0.0145228215767635
c28	P1_pre	79	0.0196615231458437
c28	P20_pre	10	0.00400320256204964
c28	P21_pre	51	0.027823240589198
c28	P22_pre	5	0.00737463126843658
c28	P23_pre	6	0.00287494010541447
c28	P24_pre	40	0.0371057513914657
c28	P25_pre	63	0.0115490375802017
c28	P26_pre	1	0.00355871886120996
c28	P27_pre	6	0.0037243947858473
c28	P28_pre	50	0.0184162062615101
c28	P29_post_1	26	0.0196969696969697
c28	P29_pre	34	0.0197330237957052
c28	P2_pre	28	0.0131332082551595
c28	P30_post_1	11	0.00184409052808047
c28	P30_pre	51	0.0216193302246715
c28	P33_post_1	20	0.00456829602558246
c28	P33_pre	16	0.00945067926757236
c28	P34_pre	32	0.0090369951990963
c28	P35_post_1	43	0.0081470253884047
c28	P35_pre	41	0.0125535823637477
c28	P36_post_1	32	0.00758653390232338
c28	P37_post_1	11	0.0315186246418338
c28	P38_post_1	64	0.0299065420560748
c28	P3_pre	5	0.00338983050847458
c28	P4_pre	16	0.0235640648011782
c28	P5_pre	9	0.0308219178082192
c28	P6_pre	9	0.00575815738963532
c28	P7_pre	17	0.0485714285714286
c28	P8_pre	95	0.1
c28	P9_pre	24	0.0394736842105263
c29	P10_post_1	3	0.00123507616303005
c29	P10_pre	168	0.0282971197574533
c29	P11_pre	8	0.00505689001264223
c29	P12_pre	88	0.0349067830226101
c29	P13_post_1	52	0.0147475893363585
c29	P13_post_2	63	0.0192542787286064
c29	P13_pre	11	0.0097864768683274
c29	P14_pre	5	0.0025987525987526
c29	P15_pre	9	0.00631578947368421
c29	P16_pre	2	0.00167644593461861
c29	P17_pre	7	0.00646352723915051
c29	P18_pre	4	0.00172117039586919
c29	P19_post_1	3	0.000343445907269605
c29	P19_pre	97	0.0161801501251043
c29	P1_post_1	5	0.00187617260787992
c29	P1_post_2	18	0.0054249547920434
c29	P1_post_3	9	0.0037344398340249
c29	P1_pre	41	0.0102040816326531
c29	P20_pre	4	0.00160128102481986
c29	P21_pre	16	0.00872885979268958
c29	P22_pre	5	0.00737463126843658
c29	P23_pre	13	0.00622903689506469
c29	P24_pre	15	0.0139146567717996
c29	P25_pre	654	0.119890009165903
c29	P26_pre	4	0.0142348754448399
c29	P27_pre	29	0.0180012414649286
c29	P28_pre	72	0.0265193370165746
c29	P29_post_1	16	0.0121212121212121
c29	P29_pre	36	0.0208937899013349
c29	P2_pre	29	0.0136022514071295
c29	P30_post_1	40	0.00670578373847443
c29	P30_pre	41	0.0173802458668928
c29	P33_post_1	30	0.00685244403837369
c29	P33_pre	75	0.0443000590667454
c29	P34_pre	3	0.000847218299915278
c29	P35_post_1	3	0.000568397120121258
c29	P35_pre	70	0.0214329454990814
c29	P36_post_1	6	0.00142247510668563
c29	P37_post_1	1	0.00286532951289398
c29	P38_post_1	19	0.0088785046728972
c29	P3_pre	3	0.00203389830508475
c29	P4_pre	8	0.0117820324005891
c29	P5_pre	6	0.0205479452054795
c29	P6_pre	5	0.00319897632757518
c29	P7_pre	2	0.00571428571428571
c29	P8_pre	10	0.0105263157894737
c29	P9_pre	15	0.0246710526315789
c30	P10_post_1	37	0.015232606010704
c30	P10_pre	94	0.0158329122452417
c30	P11_pre	13	0.00821744627054362
c30	P12_pre	16	0.00634668782229274
c30	P13_post_1	127	0.0360181508791832
c30	P13_post_2	24	0.00733496332518337
c30	P13_pre	22	0.0195729537366548
c30	P14_pre	7	0.00363825363825364
c30	P15_pre	13	0.00912280701754386
c30	P16_pre	9	0.00754400670578374
c30	P17_pre	47	0.0433979686057248
c30	P18_pre	19	0.00817555938037866
c30	P19_post_1	163	0.0186605609616485
c30	P19_pre	24	0.00400333611342786
c30	P1_post_1	40	0.0150093808630394
c30	P1_post_2	56	0.0168776371308017
c30	P1_post_3	32	0.0132780082987552
c30	P1_pre	49	0.0121951219512195
c30	P20_pre	22	0.00880704563650921
c30	P21_pre	32	0.0174577195853792
c30	P22_pre	3	0.00442477876106195
c30	P23_pre	27	0.0129372304743651
c30	P24_pre	12	0.0111317254174397
c30	P25_pre	149	0.027314390467461
c30	P26_pre	2	0.00711743772241993
c30	P27_pre	15	0.00931098696461825
